"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Sorting Number","Excavation Method","Mammal","Nisp","Weight (g)","Element","Spine Portion","Fusion Status","# Of Fragments","Lateral Present","Principle Author / Analyst","Side","Side (english)","Dorsal and Middle Present","Mollusk","Cranial Present","Mid-shaft Present","Proximal and Shaft Present","Medial Present","Proximal Present","Cranial Protion","Caudal Present","Aves","# Of Complete Bones","Stylopod","Burning- Grey","Dorsal Present","Mandibular Portion","Gb","Phalanx","Glpe","Bp","Tp","Ld","Bd","Body Size","Tal_gll","Tal_glm","Tal_tm","Tal_bd","Gl","V_pl","Distal Present","Shaft and Distal Present","Payne (1973) Mandible Wear Stage","Burning- Black","Bpc","Carpal/tarsal","Ventral Present","Tal_tl","Tooth Wear (grant)","Humerus Breadth Of Trochlea","Humerus Height Of Trochlea","Cox_la","Cox_kb","Cox_kh","Sex","Middle and Ventral Present","Cut Marks","Carnivore Gnawing","Part Burned","V_bfcr","V_bfcd","V_h","V_lcde","V_lapa","V_bpacd","V_kbw","Scap_klc","Td","Gldp4","Gbdp4","Glm1","Gbm1","U_hz_bas","Oroabohz","Dorsobhz","Glm3","Gbm3","Burning- Brown","Moll_gh","Cox_ku","Bfp","Scap_glp","Lg","Bg","Moll_gl","P3_dls","P3_ld","P3_mbs","Others","Bfd","Burning- White","Left","Dd","Cd","Pisces","Ulna Measurement Tpa","Ulna Measurement Kto","Scap_dha","Tc","Lop","Chopped"
"http://opencontext.org/subjects/62925872-6715-42A5-170C-5D114B75E8E4","Bone 3396","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.03396","hand collected","sizeclass mid sized mammal","9.0","17.0","Langknochen","","","9.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/CD2A78F6-5094-44E6-88B5-EA888D716DBB","Bone 3397","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.03397","hand collected","sizeclass large mammal","1.0","3.5","Langknochen","","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/987DA108-2427-45DE-F72C-0667E36E26FA","Bone 3398","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03398","hand collected","sizeclass large mammal","1.0","4.0","Costa","","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/709C80B4-E579-4E34-F07A-E804BC56B9C1","Bone 3399","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002413","cervical vertebra","","","","","","","0.03399","hand collected","Bos primigenius f. taur.","1.0","24.5","Vert. cerv.","V.cerv.arcus","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E96EC1F0-D381-4BAF-9D2F-9C3ED20744B4","Bone 3400","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","0.034","hand collected","Bos primigenius f. taur.","1.0","8.5","cran. Fragm.","","Sutur_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/9AFB3CD3-FA01-4788-3387-A35F734F899D","Bone 3401","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0013587; http://purl.obolibrary.org/obo/UBERON_0003647; http://purl.obolibrary.org/obo/UBERON_0003648; http://purl.obolibrary.org/obo/UBERON_0003649","fused metacarpal bones 3 and 4; metacarpal bone of digit 3; metacarpal bone of digit 4; metacarpal bone of digit 5","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","0.03401","hand collected","Bos primigenius f. taur.","1.0","38.0","Metacarpus","","dE_f","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/9CDFB41C-75B2-40F0-4FCC-562501E6B7AE","Bone 3402","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03402","hand collected","Bos primigenius f. taur.","1.0","15.5","Costa","C.spuria","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/1A1ABDF2-D88F-485E-CFA6-C6437734084E","Bone 3403","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03403","hand collected","sizeclass mid sized mammal","1.0","1.5","Costa","","","","","Alfred Galik","","","","","","","","","","","","","","","","","","","P.dist.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/5F0B929F-74B9-4FD1-442F-48ACFA245E73","Bone 3404","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.03404","hand collected","sizeclass mid sized mammal","3.0","2.5","Langknochen","","","3.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/70619337-279A-44B9-5170-4AAB6EDA7ACA","Bone 3405","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","","","","","","","","","","","0.03405","hand collected","indeterminate","1.0","4.0","indeterminate","","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A350A875-2726-4322-CCB2-FE452B20C6B5","Bone 3406","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003654; http://purl.obolibrary.org/obo/UBERON_0003651; http://purl.obolibrary.org/obo/UBERON_0013588","metatarsal bone of digit 5; metatarsal bone of digit 2; fused metatarsal bones 3 and 4","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","0.03406","hand collected","Bos primigenius f. taur.","1.0","138.0","Metatarsus","","dE_f","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","58.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A7BCA577-9EFE-46C9-1967-91573381EEC4","Bone 3407","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","0.03407","hand collected","Bos primigenius f. taur.","1.0","16.5","Carpus","","adult","","","Alfred Galik","sin","left","","","","","","","","","","","1.0","","","","","43.0","","","","","","","","","","","","","","","","","","","Os carp.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/C8B544FF-995D-4F57-5BD6-20B7B2015476","Bone 3408","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004300","distal phalanx","","","","","","","0.03408","hand collected","Bos primigenius f. taur.","1.0","9.5","Phalanx dist.","","adult","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/5AC67545-9AFE-4158-1D5C-E305C0AD0783","Bone 3409","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002413","cervical vertebra","","","","","","","0.03409","hand collected","Bos primigenius f. taur.","1.0","3.0","Vert. cerv.","V.cerv.pr","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/64D498D1-E167-4131-7D4D-65D36F9227A9","Bone 3410","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/1642","Mammalia","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","0.0341","hand collected","sizeclass mid sized mammal","1.0","7.5","Langknochen","","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/80016047-6C94-4DBF-2B7D-85E302A03CA8","Bone 3411","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","","","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","0.03411","hand collected","indeterminate","1.0","6.5","dens sup.","","","","","Alfred Galik","sin","left","","","","","","","","","","","","","","","m2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/B0D4B0FF-6990-4912-9D54-4BA78DF566D5","Bone 3412","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","0.03412","hand collected","Bos primigenius f. taur.","1.0","25.0","dens sup.","","","","","Alfred Galik","","","","","","","","","","","","","1.0","","","","m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/960EC778-CD3F-4D24-F654-6F624A0F224C","Bone 3413","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","0.03413","hand collected","Bos primigenius f. taur.","1.0","10.0","Phalanx prox.","","pE_f","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","P.prox.post.","","29.5","37.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/BE857AAE-836C-4152-2D0F-F976807874AE","Bone 3414","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","","","0.03414","hand collected","Bos primigenius f. taur.","1.0","20.0","Phalanx prox.","","pE_uf","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","P.prox.","","23.3","27.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/5AA4F770-4CBA-4A92-9ECE-51DA472DAD5B","Bone 3415","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/328699","Bos taurus Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03415","hand collected","Bos primigenius f. taur.","1.0","3.5","Costa","C.spuria","E_uf","","","Alfred Galik","dext","right","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/2A770F5A-75CD-42E6-1C0D-4D417F8A05F7","Bone 3416","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","0.03416","hand collected","Ovis/Capra","1.0","40.0","Mandibula","","","1.0","","Alfred Galik","dext","right","","","","","","","","","","","","","","","Corpus mandibulae","","","","","","","","","","","","","","","","","p4_3-4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/9C43AB89-329B-41C8-24D1-E0FBA6C892F7","Bone 3417","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003268","tooth of lower jaw","","","","","","","0.03417","hand collected","Ovis/Capra","1.0","6.0","dens inf.","","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","m3","","","","","","","","","","","","","","","","","m3_4-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6","8.6","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/43D4AD44-196A-4A37-3D61-A451C84D78F8","Bone 3418","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-22","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002414","lumbar vertebra","","","","","","","0.03418","hand collected","Ovis/Capra","1.0","8.0","Vert. lumb.","V.lumb.arcus","","","","Alfred Galik","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/0B5A8CCF-48C8-40E8-6C6F-1F8F2CE07168","Bone 3419","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002347","thoracic vertebra","","","","","","","0.03419","hand collected","Ovis/Capra","1.0","2.0","Vert. thor.","V.thor.P.spin.","","1.0","","Alfred Galik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/E53C4697-69A8-4FE7-CCB7-38333208FA47","Bone 3420","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001424","ulna","","","","","","","0.0342","hand collected","Ovis/Capra","1.0","0.5","Ulna","","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/81E283B7-9AD7-4F69-4320-0DE2D03FA272","Bone 3421","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003654; http://purl.obolibrary.org/obo/UBERON_0003651; http://purl.obolibrary.org/obo/UBERON_0013588","metatarsal bone of digit 5; metatarsal bone of digit 2; fused metatarsal bones 3 and 4","","","","","","","0.03421","hand collected","Ovis/Capra","1.0","0.5","Metatarsus","","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/B5AA69BA-C453-4141-8C52-A44F1EF29DC0","Bone 3422","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002228","rib","","","","","","","0.03422","hand collected","Ovis/Capra","1.0","11.0","Costa","C.vera","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/DE15747E-B01A-4B9D-43CC-D07F86F9B283","Bone 3423","Barçın Höyük Zooarchaeology","http://opencontext.org/projects/74749949-4FD4-4C3E-C830-5AA75703E08E","Animal Bone","2014-07-23","Alfred Galik","40.267036000000000000000","29.602058000000000000000","Best available location data","-6500","-6000","http://opencontext.org/subjects/1023CDB7-3478-4C88-CE75-B3050C31F703","Turkey","Barcın Höyük","Trench M10","Phase VID","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001272","innominate bone","","","","","","","0.03423","hand collected","Ovis/Capra","1.0","5.0","Coxa","Corpus il.","","1.0","","Alfred Galik","sin","left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
