"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Context (5)","Context (6)","Context (7)","Context (8)","Context (9)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Taxon","Element","Side","Reference","Species Comment","Age Data","Part","Size","Species","Sex","Mesh Size","Year","Retrieval Method","Observer","Retrieval %","Volume","Cutmarks","Fusion stages","Distal Fusion","Comments","Weight","Proximal Fusion","SDO (unfused)","DPA (unfused)","BPC (unfused)","Sample No","Number of Elements","GB","GL","DC","Species Certain","Bp","Age group","GL (unfused)","BPC","Bd","SD","Dp (unfused)","Bp (unfused)","Stratum","LG","GLP","BG","GB (unfused)","LF","HP","Ld","BF","GLm","GL1","Dm","Dl","DPA","Bd (unfused)","Dp","BFp","Dd (unfused)","Dd","LO (unfused)","SBV","DC (unfused)","b measurement","a measurement","H","BPC (unfused/neonate)","GH","LmT","BFd"
"http://opencontext.org/subjects/TESTSPA0000005936","Bone Ref# 1618","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1618.0","Ovis","Adult","Complete IV","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005937","Bone Ref# 1619","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1619.0","Ovis","Adult","Complete IV","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005938","Bone Ref# 1620","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Right","1620.0","Ovis","Adult","Complete lateral malleolus","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005939","Bone Ref# 1621","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Left","1621.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005940","Bone Ref# 1622","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1622.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005941","Bone Ref# 1623","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1623.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005942","Bone Ref# 1624","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1624.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005943","Bone Ref# 1625","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Left","1625.0","Ovis","Adult","Ulnar Carpal Bone Complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005944","Bone Ref# 1626","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1626.0","Ovis","Adult","Ulnar Carpal Bone Complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005945","Bone Ref# 1627","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Left","1627.0","Ovis","Adult","Fragment Centraquartal Bone","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005946","Bone Ref# 1628","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1628.0","Ovis","Adult","Radial Carpal Bone Complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005947","Bone Ref# 1629","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1629.0","Ovis","Adult","Radial Carpal Bone Complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005948","Bone Ref# 1630","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Left","1630.0","Ovis","Adult","Complete Intermediate Bone","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005949","Bone Ref# 1631","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1631.0","Ovis","Adult","Complete Intermediate Bone","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005950","Bone Ref# 1632","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Right","1632.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005951","Bone Ref# 1633","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Left","1633.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005952","Bone Ref# 1634","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Left","1634.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005953","Bone Ref# 1635","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Right","1635.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005954","Bone Ref# 1636","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Left","1636.0","Ovis","Adult","Neonatal because born with III & IV fused","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005955","Bone Ref# 1637","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001435","carpal bone","","","","","","","Ovis sp.","Carpal Bone","Right","1637.0","Ovis","Adult","Accessary Carpal Bone Complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003872","Bone Ref# 1638","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Carnivore","Tarsal Bone","Left","1638.0","Carnivore","Adult","Complete III","2-5 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005956","Bone Ref# 1639","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Ovis sp.","Tarsal Bone","Right","1639.0","Ovis","Adult","Complete I","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005957","Bone Ref# 1640","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1640.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005958","Bone Ref# 1641","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1641.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005959","Bone Ref# 1642","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1642.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005960","Bone Ref# 1643","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1643.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005961","Bone Ref# 1644","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1644.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005962","Bone Ref# 1645","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1645.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005963","Bone Ref# 1646","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1646.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000005964","Bone Ref# 1647","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.494320000000000000000","33.018551000000000000000","Best available location data","-6700","-6000","http://opencontext.org/subjects/TESTSPA0000003444","Turkey","Pınarbaşı","Site B","Stratum 5","Turkey","Pınarbaşı","Site B","Stratum 6","Context BBH","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","","","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-unfused","Proximal epiphysis unfused","","","Ovis sp.","Proximal Phalanx","NA","1647.0","Ovis","Neonatal Unfused","Proximal epiphysis complete","<2 cm","Unknown","","","PB 95","Dry Sieve","Denise Carruthers","100.0","230.0","","Under 13-16 mon","","","","proximal unfused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
