"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Taxon","Element","Date","Year","Phase","Contemporary With","Author","Category","Has note","Side","Distal Preservation","Distal Fusion","H","Part Id","Level","Locus","Dental Series","Tooth","Maxilla","Payne Code","Left","Dtb","Ducos Index","Age Class","Age (years)","Study","Notes","Preservation Notes","Tool","Diaphysis Preservation","Proximal Preservation","Proximal Fusion","Bd","Bp","SD","GL","Age","Series (dental Series)","Burned","Dp","Htr","Btt","Note","Dfd","Identifer Assignment","DPA","Additional Observations","GLl","Dl","Hva","Hvm","Hvp","Remark","GLP","LG","BG","GLm","BFd","Sex","BFp","Dfp","SDO","BPC","LO","GD","Grant Code","Dd","BT","GB"," Gb","DLS"," Ld ","HP","MBS"
"http://opencontext.org/subjects/985DD3A7-8397-47AC-BF98-CC08EB00150C","Bone 1177","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","Ovis/Capra","Phalanx 1","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","present","present","fused","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/1DD7CEE2-F544-47E0-BA50-8D36DE82E8A6","Bone 1178","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002395","talus","","","","","","","Ovis/Capra","Astragalus","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","Right","","","","","","","","","","","","","","","","","","","","","","","","","","","Very young","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/69A20C9A-629F-463B-D826-17F784032135","Bone 1179","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","Ovis","Humerus","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","Left","present","fused","","","","","","","","","","","","","","","","","","","","","23.4","","12.2","","","","","","16.3; 12.8","25.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/BF45CD21-606D-46A2-BFB0-7B09E482516C","Bone 1180","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","","","Ovis","Humerus","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","Left","present","fused","","","","","","","","","","","","","","","","","","present","","","22.3","","11.5","","","","","","15.7; 11.8","24.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/19B602DD-48B9-4E17-4607-E301FE50338B","Bone 1181","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001423","radius bone","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","Ovis","Radius","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","Left","","","","","","","","","","","","","","","","","","","","present","present","fused","","","13.5","","","","","","","","","","","","","","","","","","","","","","","","","24.8","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/02AE10E0-9659-4A65-F927-E4D74F8A09E7","Bone 1182","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001423","radius bone","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","Ovis","Radius","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","Left","","","","","","","","","","","","","","","","","","","","present","present","fused","","24.4","13.2","","","","","","","","","","","","","","","","","","","","","","","","","23.1","12.5","","","","","","","","","","","","",""
"http://opencontext.org/subjects/1C2665DA-8CDE-46ED-0114-B6CF90B47A2F","Bone 1183","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0004302","proximal phalanx","http://opencontext.org/vocabularies/open-context-zooarch/prox-epi-fused","Proximal epiphysis fused","","","","","Ovis","Phalanx 1","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","present","","","","","","","","","","","","","","","","","","","present","present","fused","9.6","10.7","8.1","33.9","","","Brown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/2BD9076E-834C-4B15-82BE-B9D56708C02D","Bone 1184","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","Ovis","Mandible","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","Left","","","","","","","","","","","","","","","","","","","","","","","","","","","0-2 mo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A284BE6B-BF2E-467E-D47C-1C9C31B07F83","Bone 1185","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/39510","Ovis","http://purl.obolibrary.org/obo/UBERON_0003128","cranium","","","","","","","Ovis","Cranium","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","frontal left","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/6EA9DC3F-01D8-4FE5-AA72-F8E99EF23F84","Bone 1186","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/6F7EC50E-2281-4F29-AFE2-0D777CB9501A","Bone 1187","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/AD589B8F-4E4A-466A-CC0D-F64F0536E7CE","Bone 1188","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/C0061281-B853-4237-BCB8-326F783F01F9","Bone 1189","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/0389CC5A-CC02-4363-7CF5-C5400B660F5E","Bone 1190","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A420386F-C58F-41E0-8939-1243FC5E5F8C","Bone 1191","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/57B64644-2136-40F6-248D-4361B66EC9FA","Bone 1192","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Ovis/Capra","Vertebra","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/49787EFB-099F-4D5C-7D61-6E10B9781E24","Bone 1193","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/1C43D5A6-AAFC-40C7-EE36-B7CD670443FD","Bone 1194","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/CBA13537-52E8-4A3E-AA4A-F8987821BBA4","Bone 1195","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/A20074E3-BF50-451B-4FC8-1BFDF866DACB","Bone 1196","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/1791B616-9E0F-4A3A-AEE1-CFC2E2A91B29","Bone 1197","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/61B22296-F0CC-4405-A41E-6C560D339EAD","Bone 1198","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/12465899-4133-439F-DAB8-8959D0B137B0","Bone 1199","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/549948BF-73EE-4245-7E25-1E2137176F39","Bone 1200","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/52A18A39-1562-44B8-8D09-FBE6D1B1E229","Bone 1201","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/DD6C9ECB-F911-4A1D-91A7-3BCF74EE2C0F","Bone 1202","Faunal Data from Neolithic Menteşe","http://opencontext.org/projects/42EAD4DB-BAED-4A58-9B9B-7EC85266D2A9","Animal Bone","2016-04-02","Lionel Gourichon; Daniel Helmer","40.276645000000002028173","29.523892000000000024329","Best available location data","-5800","-5600","http://opencontext.org/subjects/99C61160-49EF-4BFB-1896-8028F89E74F6","Turkey","Mentese Höyük","Lot 600","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001474","bone","","","","","","","Ovis/Capra","Identified bone","2000-07-13 00:00:00","2000.0","Late (Layer 1)","Ilipinar VA","Lionel Gourichon","Mammal bone","<div>Most bone identifiers originated from the source data. In some cases, Open Context editors assigned bone identifiers for records missing IDs. These cases are noted with the prefix ""No-ID-"".  </div>          '","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
